X,Y,gid,Name,description,altitudeMode,CODE_10KM,CD_SIG,FID,Field_1
-5.30406580587519,45.6990271606532,222,10kmL93E005N654,,clampToGround,E005N654,10kmL93E005N654,221,10kmL93E005N654
-5.3175772947136,45.7885775571047,223,10kmL93E005N655,,clampToGround,E005N655,10kmL93E005N655,222,10kmL93E005N655
-5.33113266059853,45.8781266886851,224,10kmL93E005N656,,clampToGround,E005N656,10kmL93E005N656,223,10kmL93E005N656
-5.3447321168035,45.9676743322344,225,10kmL93E005N657,,clampToGround,E005N657,10kmL93E005N657,224,10kmL93E005N657
-5.3583758779812,46.0572202642321,226,10kmL93E005N658,,clampToGround,E005N658,10kmL93E005N658,225,10kmL93E005N658
-5.37206416017467,46.1467642607977,227,10kmL93E005N659,,clampToGround,E005N659,10kmL93E005N659,226,10kmL93E005N659
-5.38579718082845,46.2363060976915,228,10kmL93E005N660,,clampToGround,E005N660,10kmL93E005N660,227,10kmL93E005N660
-5.39957515879998,46.3258455503156,229,10kmL93E005N661,,clampToGround,E005N661,10kmL93E005N661,228,10kmL93E005N661
-5.41339831437104,46.4153823937144,230,10kmL93E005N662,,clampToGround,E005N662,10kmL93E005N662,229,10kmL93E005N662
-5.42726686925931,46.5049164025752,231,10kmL93E005N663,,clampToGround,E005N663,10kmL93E005N663,230,10kmL93E005N663
-5.44118104662998,46.5944473512294,232,10kmL93E005N664,,clampToGround,E005N664,10kmL93E005N664,231,10kmL93E005N664
-5.45514107110767,46.6839750136529,233,10kmL93E005N665,,clampToGround,E005N665,10kmL93E005N665,232,10kmL93E005N665
-5.46914716878821,46.7734991634668,234,10kmL93E005N666,,clampToGround,E005N666,10kmL93E005N666,233,10kmL93E005N666
-5.4831995672507,46.8630195739384,235,10kmL93E005N667,,clampToGround,E005N667,10kmL93E005N667,234,10kmL93E005N667
-5.49729849556963,46.9525360179815,236,10kmL93E005N668,,clampToGround,E005N668,10kmL93E005N668,235,10kmL93E005N668
-5.51144418432719,47.0420482681577,237,10kmL93E005N669,,clampToGround,E005N669,10kmL93E005N669,236,10kmL93E005N669
-5.52563686562557,47.1315560966767,238,10kmL93E005N670,,clampToGround,E005N670,10kmL93E005N670,237,10kmL93E005N670
-5.53987677309949,47.221059275397,239,10kmL93E005N671,,clampToGround,E005N671,10kmL93E005N671,238,10kmL93E005N671
-5.55416414192882,47.3105575758268,240,10kmL93E005N672,,clampToGround,E005N672,10kmL93E005N672,239,10kmL93E005N672
-5.56849920885133,47.4000507691249,241,10kmL93E005N673,,clampToGround,E005N673,10kmL93E005N673,240,10kmL93E005N673
-5.58288221217552,47.4895386261008,242,10kmL93E005N674,,clampToGround,E005N674,10kmL93E005N674,241,10kmL93E005N674
-5.59731339179365,47.5790209172159,243,10kmL93E005N675,,clampToGround,E005N675,10kmL93E005N675,242,10kmL93E005N675
-5.61179298919487,47.6684974125842,244,10kmL93E005N676,,clampToGround,E005N676,10kmL93E005N676,243,10kmL93E005N676
-5.62632124747846,47.7579678819728,245,10kmL93E005N677,,clampToGround,E005N677,10kmL93E005N677,244,10kmL93E005N677
-5.6408984113672,47.8474320948026,246,10kmL93E005N678,,clampToGround,E005N678,10kmL93E005N678,245,10kmL93E005N678
-5.6555247272209,47.936889820149,247,10kmL93E005N679,,clampToGround,E005N679,10kmL93E005N679,246,10kmL93E005N679
-5.67020044305011,48.0263408267429,248,10kmL93E005N680,,clampToGround,E005N680,10kmL93E005N680,247,10kmL93E005N680
-5.6849258085298,48.115784882971,249,10kmL93E005N681,,clampToGround,E005N681,10kmL93E005N681,248,10kmL93E005N681
-5.69970107501337,48.2052217568764,250,10kmL93E005N682,,clampToGround,E005N682,10kmL93E005N682,249,10kmL93E005N682
-5.71452649554672,48.2946512161597,251,10kmL93E005N683,,clampToGround,E005N683,10kmL93E005N683,250,10kmL93E005N683
-5.72940232488242,48.3840730281796,252,10kmL93E005N684,,clampToGround,E005N684,10kmL93E005N684,251,10kmL93E005N684
-5.74432881949407,48.473486959953,253,10kmL93E005N685,,clampToGround,E005N685,10kmL93E005N685,252,10kmL93E005N685
-5.7593062375908,48.5628927781564,254,10kmL93E005N686,,clampToGround,E005N686,10kmL93E005N686,253,10kmL93E005N686
-5.77433483913194,48.652290249126,255,10kmL93E005N687,,clampToGround,E005N687,10kmL93E005N687,254,10kmL93E005N687
-5.78941488584176,48.7416791388589,256,10kmL93E005N688,,clampToGround,E005N688,10kmL93E005N688,255,10kmL93E005N688
-5.80454664122446,48.8310592130131,257,10kmL93E005N689,,clampToGround,E005N689,10kmL93E005N689,256,10kmL93E005N689
-5.81973037057921,48.9204302369087,258,10kmL93E005N690,,clampToGround,E005N690,10kmL93E005N690,257,10kmL93E005N690
-5.83496634101546,49.0097919755282,259,10kmL93E005N691,,clampToGround,E005N691,10kmL93E005N691,258,10kmL93E005N691
-5.85025482146825,49.0991441935172,260,10kmL93E005N692,,clampToGround,E005N692,10kmL93E005N692,259,10kmL93E005N692
-5.86559608271385,49.1884866551851,261,10kmL93E005N693,,clampToGround,E005N693,10kmL93E005N693,260,10kmL93E005N693
-5.09730302170229,45.1709997402495,262,10kmL93E006N648,,clampToGround,E006N648,10kmL93E006N648,261,10kmL93E006N648
-5.11035453110869,45.2605681577473,263,10kmL93E006N649,,clampToGround,E006N649,10kmL93E006N649,262,10kmL93E006N649
-5.12344803342305,45.3501366678422,264,10kmL93E006N650,,clampToGround,E006N650,10kmL93E006N650,263,10kmL93E006N650
-5.13658373091522,45.4397050496433,265,10kmL93E006N651,,clampToGround,E006N651,10kmL93E006N651,264,10kmL93E006N651
-5.14976182715145,45.5292730818953,266,10kmL93E006N652,,clampToGround,E006N652,10kmL93E006N652,265,10kmL93E006N652
-5.1629825270048,45.6188405429791,267,10kmL93E006N653,,clampToGround,E006N653,10kmL93E006N653,266,10kmL93E006N653
-5.1762460366656,45.7084072109127,268,10kmL93E006N654,,clampToGround,E006N654,10kmL93E006N654,267,10kmL93E006N654
-5.18955256365203,45.797972863352,269,10kmL93E006N655,,clampToGround,E006N655,10kmL93E006N655,268,10kmL93E006N655
-5.20290231682073,45.8875372775912,270,10kmL93E006N656,,clampToGround,E006N656,10kmL93E006N656,269,10kmL93E006N656
-5.2162955063776,45.977100230564,271,10kmL93E006N657,,clampToGround,E006N657,10kmL93E006N657,270,10kmL93E006N657
-5.22973234388871,46.0666614988441,272,10kmL93E006N658,,clampToGround,E006N658,10kmL93E006N658,271,10kmL93E006N658
-5.24321304229123,46.1562208586462,273,10kmL93E006N659,,clampToGround,E006N659,10kmL93E006N659,272,10kmL93E006N659
-5.25673781590451,46.2457780858262,274,10kmL93E006N660,,clampToGround,E006N660,10kmL93E006N660,273,10kmL93E006N660
-5.27030688044131,46.3353329558827,275,10kmL93E006N661,,clampToGround,E006N661,10kmL93E006N661,274,10kmL93E006N661
-5.28392045301906,46.4248852439571,276,10kmL93E006N662,,clampToGround,E006N662,10kmL93E006N662,275,10kmL93E006N662
-5.2975787521713,46.5144347248349,277,10kmL93E006N663,,clampToGround,E006N663,10kmL93E006N663,276,10kmL93E006N663
-5.31128199785918,46.6039811729459,278,10kmL93E006N664,,clampToGround,E006N664,10kmL93E006N664,277,10kmL93E006N664
-5.32503041148308,46.6935243623654,279,10kmL93E006N665,,clampToGround,E006N665,10kmL93E006N665,278,10kmL93E006N665
-5.33882421589442,46.7830640668147,280,10kmL93E006N666,,clampToGround,E006N666,10kmL93E006N666,279,10kmL93E006N666
-5.35266363540742,46.8726000596617,281,10kmL93E006N667,,clampToGround,E006N667,10kmL93E006N667,280,10kmL93E006N667
-5.36654889581116,46.9621321139221,282,10kmL93E006N668,,clampToGround,E006N668,10kmL93E006N668,281,10kmL93E006N668
-5.38048022438163,47.0516600022596,283,10kmL93E006N669,,clampToGround,E006N669,10kmL93E006N669,282,10kmL93E006N669
-5.39445784989398,47.1411834969872,284,10kmL93E006N670,,clampToGround,E006N670,10kmL93E006N670,283,10kmL93E006N670
-5.4084820026348,47.2307023700672,285,10kmL93E006N671,,clampToGround,E006N671,10kmL93E006N671,284,10kmL93E006N671
-5.42255291441461,47.3202163931126,286,10kmL93E006N672,,clampToGround,E006N672,10kmL93E006N672,285,10kmL93E006N672
-5.43667081858045,47.4097253373875,287,10kmL93E006N673,,clampToGround,E006N673,10kmL93E006N673,286,10kmL93E006N673
-5.45083595002854,47.4992289738077,288,10kmL93E006N674,,clampToGround,E006N674,10kmL93E006N674,287,10kmL93E006N674
-5.46504854521712,47.5887270729418,289,10kmL93E006N675,,clampToGround,E006N675,10kmL93E006N675,288,10kmL93E006N675
-5.47930884217943,47.6782194050114,290,10kmL93E006N676,,clampToGround,E006N676,10kmL93E006N676,289,10kmL93E006N676
-5.49361708053677,47.7677057398924,291,10kmL93E006N677,,clampToGround,E006N677,10kmL93E006N677,290,10kmL93E006N677
-5.5079735015117,47.8571858471151,292,10kmL93E006N678,,clampToGround,E006N678,10kmL93E006N678,291,10kmL93E006N678
-5.52237834794142,47.9466594958654,293,10kmL93E006N679,,clampToGround,E006N679,10kmL93E006N679,292,10kmL93E006N679
-5.53683186429124,48.0361264549852,294,10kmL93E006N680,,clampToGround,E006N680,10kmL93E006N680,293,10kmL93E006N680
-5.55133429666815,48.125586492973,295,10kmL93E006N681,,clampToGround,E006N681,10kmL93E006N681,294,10kmL93E006N681
-5.56588589283459,48.215039377985,296,10kmL93E006N682,,clampToGround,E006N682,10kmL93E006N682,295,10kmL93E006N682
-5.58048690222239,48.3044848778353,297,10kmL93E006N683,,clampToGround,E006N683,10kmL93E006N683,296,10kmL93E006N683
-5.59513757594671,48.393922759997,298,10kmL93E006N684,,clampToGround,E006N684,10kmL93E006N684,297,10kmL93E006N684
-5.60983816682026,48.4833527916026,299,10kmL93E006N685,,clampToGround,E006N685,10kmL93E006N685,298,10kmL93E006N685
-5.6245889293676,48.5727747394447,300,10kmL93E006N686,,clampToGround,E006N686,10kmL93E006N686,299,10kmL93E006N686
-5.63939011983958,48.6621883699768,301,10kmL93E006N687,,clampToGround,E006N687,10kmL93E006N687,300,10kmL93E006N687
-5.65424199622795,48.7515934493138,302,10kmL93E006N688,,clampToGround,E006N688,10kmL93E006N688,301,10kmL93E006N688
-5.66914481828011,48.8409897432328,303,10kmL93E006N689,,clampToGround,E006N689,10kmL93E006N689,302,10kmL93E006N689
-5.68409884751399,48.9303770171734,304,10kmL93E006N690,,clampToGround,E006N690,10kmL93E006N690,303,10kmL93E006N690
-5.69910434723313,49.019755036239,305,10kmL93E006N691,,clampToGround,E006N691,10kmL93E006N691,304,10kmL93E006N691
-5.71416158254186,49.1091235651969,306,10kmL93E006N692,,clampToGround,E006N692,10kmL93E006N692,305,10kmL93E006N692
-5.72927082036063,49.198482368479,307,10kmL93E006N693,,clampToGround,E006N693,10kmL93E006N693,306,10kmL93E006N693
-4.97065773289778,45.1801451971067,308,10kmL93E007N648,,clampToGround,E007N648,10kmL93E007N648,307,10kmL93E007N648
-4.98350792128374,45.2697284817195,309,10kmL93E007N649,,clampToGround,E007N649,10kmL93E007N649,308,10kmL93E007N649
-4.9963994684407,45.3593118846705,310,10kmL93E007N650,,clampToGround,E007N650,10kmL93E007N650,309,10kmL93E007N650
-5.00933257367198,45.4488951851573,311,10kmL93E007N651,,clampToGround,E007N651,10kmL93E007N651,310,10kmL93E007N651
-5.022307437559,45.5384781620135,312,10kmL93E007N652,,clampToGround,E007N652,10kmL93E007N652,311,10kmL93E007N652
-5.03532426197153,45.6280605937096,313,10kmL93E007N653,,clampToGround,E007N653,10kmL93E007N653,312,10kmL93E007N653
-5.04838325007804,45.7176422583542,314,10kmL93E007N654,,clampToGround,E007N654,10kmL93E007N654,313,10kmL93E007N654
-5.06148460635612,45.8072229336939,315,10kmL93E007N655,,clampToGround,E007N655,10kmL93E007N655,314,10kmL93E007N655
-5.07462853660295,45.8968023971149,316,10kmL93E007N656,,clampToGround,E007N656,10kmL93E007N656,315,10kmL93E007N656
-5.08781524794598,45.986380425643,317,10kmL93E007N657,,clampToGround,E007N657,10kmL93E007N657,316,10kmL93E007N657
-5.10104494885362,46.0759567959451,318,10kmL93E007N658,,clampToGround,E007N658,10kmL93E007N658,317,10kmL93E007N658
-5.11431784914614,46.1655312843295,319,10kmL93E007N659,,clampToGround,E007N659,10kmL93E007N659,318,10kmL93E007N659
-5.12763416000649,46.2551036667467,320,10kmL93E007N660,,clampToGround,E007N660,10kmL93E007N660,319,10kmL93E007N660
-5.14099409399143,46.3446737187904,321,10kmL93E007N661,,clampToGround,E007N661,10kmL93E007N661,320,10kmL93E007N661
-5.15439786504267,46.434241215698,322,10kmL93E007N662,,clampToGround,E007N662,10kmL93E007N662,321,10kmL93E007N662
-5.16784568849808,46.5238059323514,323,10kmL93E007N663,,clampToGround,E007N663,10kmL93E007N663,322,10kmL93E007N663
-5.18133778110308,46.6133676432777,324,10kmL93E007N664,,clampToGround,E007N664,10kmL93E007N664,323,10kmL93E007N664
-5.19487436102215,46.7029261226503,325,10kmL93E007N665,,clampToGround,E007N665,10kmL93E007N665,324,10kmL93E007N665
-5.20845564785039,46.7924811442891,326,10kmL93E007N666,,clampToGround,E007N666,10kmL93E007N666,325,10kmL93E007N666
-5.22208186262519,46.8820324816618,327,10kmL93E007N667,,clampToGround,E007N667,10kmL93E007N667,326,10kmL93E007N667
-5.2357532278381,46.971579907884,328,10kmL93E007N668,,clampToGround,E007N668,10kmL93E007N668,327,10kmL93E007N668
-5.24946996744673,47.0611231957207,329,10kmL93E007N669,,clampToGround,E007N669,10kmL93E007N669,328,10kmL93E007N669
-5.26323230688682,47.1506621175864,330,10kmL93E007N670,,clampToGround,E007N670,10kmL93E007N670,329,10kmL93E007N670
-5.2770404730844,47.2401964455461,331,10kmL93E007N671,,clampToGround,E007N671,10kmL93E007N671,330,10kmL93E007N671
-5.29089469446805,47.3297259513158,332,10kmL93E007N672,,clampToGround,E007N672,10kmL93E007N672,331,10kmL93E007N672
-5.3047952009814,47.419250406264,333,10kmL93E007N673,,clampToGround,E007N673,10kmL93E007N673,332,10kmL93E007N673
-5.31874222409553,47.5087695814111,334,10kmL93E007N674,,clampToGround,E007N674,10kmL93E007N674,333,10kmL93E007N674
-5.33273599682173,47.5982832474312,335,10kmL93E007N675,,clampToGround,E007N675,10kmL93E007N675,334,10kmL93E007N675
-5.34677675372425,47.6877911746528,336,10kmL93E007N676,,clampToGround,E007N676,10kmL93E007N676,335,10kmL93E007N676
-5.36086473093319,47.7772931330585,337,10kmL93E007N677,,clampToGround,E007N677,10kmL93E007N677,336,10kmL93E007N677
-5.37500016615756,47.8667888922868,338,10kmL93E007N678,,clampToGround,E007N678,10kmL93E007N678,337,10kmL93E007N678
-5.38918329869845,47.9562782216325,339,10kmL93E007N679,,clampToGround,E007N679,10kmL93E007N679,338,10kmL93E007N679
-5.40341436946233,48.045760890047,340,10kmL93E007N680,,clampToGround,E007N680,10kmL93E007N680,339,10kmL93E007N680
-5.41769362097444,48.1352366661394,341,10kmL93E007N681,,clampToGround,E007N681,10kmL93E007N681,340,10kmL93E007N681
-5.43202129739242,48.2247053181772,342,10kmL93E007N682,,clampToGround,E007N682,10kmL93E007N682,341,10kmL93E007N682
-5.44639764451995,48.3141666140865,343,10kmL93E007N683,,clampToGround,E007N683,10kmL93E007N683,342,10kmL93E007N683
-5.46082290982067,48.4036203214537,344,10kmL93E007N684,,clampToGround,E007N684,10kmL93E007N684,343,10kmL93E007N684
-5.47529734243206,48.4930662075247,345,10kmL93E007N685,,clampToGround,E007N685,10kmL93E007N685,344,10kmL93E007N685
-5.48982119317965,48.5825040392072,346,10kmL93E007N686,,clampToGround,E007N686,10kmL93E007N686,345,10kmL93E007N686
-5.50439471459123,48.67193358307,347,10kmL93E007N687,,clampToGround,E007N687,10kmL93E007N687,346,10kmL93E007N687
-5.51901816091126,48.7613546053445,348,10kmL93E007N688,,clampToGround,E007N688,10kmL93E007N688,347,10kmL93E007N688
-5.53369178811545,48.8507668719252,349,10kmL93E007N689,,clampToGround,E007N689,10kmL93E007N689,348,10kmL93E007N689
-5.54841585392546,48.9401701483699,350,10kmL93E007N690,,clampToGround,E007N690,10kmL93E007N690,349,10kmL93E007N690
-5.56319061782373,49.029564199901,351,10kmL93E007N691,,clampToGround,E007N691,10kmL93E007N691,350,10kmL93E007N691
-5.57801634106846,49.1189487914059,352,10kmL93E007N692,,clampToGround,E007N692,10kmL93E007N692,351,10kmL93E007N692
-5.59289328670882,49.2083236874373,353,10kmL93E007N693,,clampToGround,E007N693,10kmL93E007N693,352,10kmL93E007N693
-4.84397128330036,45.189146969854,354,10kmL93E008N648,,clampToGround,E008N648,10kmL93E008N648,353,10kmL93E008N648
-4.8566199526308,45.2787448905684,355,10kmL93E008N649,,clampToGround,E008N649,10kmL93E008N649,354,10kmL93E008N649
-4.86930934532731,45.3683429549785,356,10kmL93E008N650,,clampToGround,E008N650,10kmL93E008N650,355,10kmL93E008N650
-4.88203965771652,45.4579409423691,357,10kmL93E008N651,,clampToGround,E008N651,10kmL93E008N651,356,10kmL93E008N651
-4.89481108738478,45.5475386316615,358,10kmL93E008N652,,clampToGround,E008N652,10kmL93E008N652,357,10kmL93E008N652
-4.90762383318828,45.6371358014148,359,10kmL93E008N653,,clampToGround,E008N653,10kmL93E008N653,358,10kmL93E008N653
-4.92047809526319,45.7267322298265,360,10kmL93E008N654,,clampToGround,E008N654,10kmL93E008N654,359,10kmL93E008N654
-4.93337407503599,45.8163276947333,361,10kmL93E008N655,,clampToGround,E008N655,10kmL93E008N655,360,10kmL93E008N655
-4.94631197523377,45.9059219736113,362,10kmL93E008N656,,clampToGround,E008N656,10kmL93E008N656,361,10kmL93E008N656
-4.95929199989479,45.9955148435779,363,10kmL93E008N657,,clampToGround,E008N657,10kmL93E008N657,362,10kmL93E008N657
-4.97231435437902,46.0851060813916,364,10kmL93E008N658,,clampToGround,E008N658,10kmL93E008N658,363,10kmL93E008N658
-4.98537924537884,46.1746954634531,365,10kmL93E008N659,,clampToGround,E008N659,10kmL93E008N659,364,10kmL93E008N659
-4.99848688092978,46.2642827658062,366,10kmL93E008N660,,clampToGround,E008N660,10kmL93E008N660,365,10kmL93E008N660
-5.01163747042147,46.3538677641382,367,10kmL93E008N661,,clampToGround,E008N661,10kmL93E008N661,366,10kmL93E008N661
-5.02483122460861,46.4434502337813,368,10kmL93E008N662,,clampToGround,E008N662,10kmL93E008N662,367,10kmL93E008N662
-5.03806835562205,46.5330299497124,369,10kmL93E008N663,,clampToGround,E008N663,10kmL93E008N663,368,10kmL93E008N663
-5.05134907698003,46.6226066865549,370,10kmL93E008N664,,clampToGround,E008N664,10kmL93E008N664,369,10kmL93E008N664
-5.06467360359951,46.7121802185786,371,10kmL93E008N665,,clampToGround,E008N665,10kmL93E008N665,370,10kmL93E008N665
-5.07804215180757,46.8017503197009,372,10kmL93E008N666,,clampToGround,E008N666,10kmL93E008N666,371,10kmL93E008N666
-5.09145493935295,46.8913167634877,373,10kmL93E008N667,,clampToGround,E008N667,10kmL93E008N667,372,10kmL93E008N667
-5.10491218541774,46.9808793231534,374,10kmL93E008N668,,clampToGround,E008N668,10kmL93E008N668,373,10kmL93E008N668
-5.11841411062913,47.0704377715626,375,10kmL93E008N669,,clampToGround,E008N669,10kmL93E008N669,374,10kmL93E008N669
-5.13196093707129,47.1599918812301,376,10kmL93E008N670,,clampToGround,E008N670,10kmL93E008N670,375,10kmL93E008N670
-5.14555288829737,47.2495414243221,377,10kmL93E008N671,,clampToGround,E008N671,10kmL93E008N671,376,10kmL93E008N671
-5.15919018934165,47.3390861726566,378,10kmL93E008N672,,clampToGround,E008N672,10kmL93E008N672,377,10kmL93E008N672
-5.17287306673176,47.4286258977043,379,10kmL93E008N673,,clampToGround,E008N673,10kmL93E008N673,378,10kmL93E008N673
-5.18660174850103,47.5181603705894,380,10kmL93E008N674,,clampToGround,E008N674,10kmL93E008N674,379,10kmL93E008N674
-5.20037646420099,47.6076893620901,381,10kmL93E008N675,,clampToGround,E008N675,10kmL93E008N675,380,10kmL93E008N675
-5.21419744491399,47.6972126426397,382,10kmL93E008N676,,clampToGround,E008N676,10kmL93E008N676,381,10kmL93E008N676
-5.22806492326591,47.7867299823267,383,10kmL93E008N677,,clampToGround,E008N677,10kmL93E008N677,382,10kmL93E008N677
-5.24197913343904,47.8762411508961,384,10kmL93E008N678,,clampToGround,E008N678,10kmL93E008N678,383,10kmL93E008N678
-5.25594031118505,47.96574591775,385,10kmL93E008N679,,clampToGround,E008N679,10kmL93E008N679,384,10kmL93E008N679
-5.26994869383815,48.055244051948,386,10kmL93E008N680,,clampToGround,E008N680,10kmL93E008N680,385,10kmL93E008N680
-5.28400452032827,48.1447353222082,387,10kmL93E008N681,,clampToGround,E008N681,10kmL93E008N681,386,10kmL93E008N681
-5.2981080311945,48.2342194969077,388,10kmL93E008N682,,clampToGround,E008N682,10kmL93E008N682,387,10kmL93E008N682
-5.31225946859861,48.3236963440835,389,10kmL93E008N683,,clampToGround,E008N683,10kmL93E008N683,388,10kmL93E008N683
-5.32645907633867,48.4131656314332,390,10kmL93E008N684,,clampToGround,E008N684,10kmL93E008N684,389,10kmL93E008N684
-5.34070709986285,48.5026271263153,391,10kmL93E008N685,,clampToGround,E008N685,10kmL93E008N685,390,10kmL93E008N685
-5.35500378628335,48.5920805957502,392,10kmL93E008N686,,clampToGround,E008N686,10kmL93E008N686,391,10kmL93E008N686
-5.36934938439052,48.6815258064211,393,10kmL93E008N687,,clampToGround,E008N687,10kmL93E008N687,392,10kmL93E008N687
-5.38374414466699,48.7709625246741,394,10kmL93E008N688,,clampToGround,E008N688,10kmL93E008N688,393,10kmL93E008N688
